"source_screen_name;source_id;target_screen_name;target_id;following;api_call"
"MdB_Lucassen;4875914470;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:28.845964"
"Bundeskanzler;1489164711652466688;HeikoMaas;24158261;False;2022-06-15 11:03:29.599632"
"HeikoMaas;24158261;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:29.599632"
"Bundeskanzler;1489164711652466688;TillMansmann;954049866283483136;False;2022-06-15 11:03:29.972062"
"TillMansmann;954049866283483136;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:29.972062"
"Bundeskanzler;1489164711652466688;pascalmeiser;314534724;False;2022-06-15 11:03:30.280215"
"pascalmeiser;314534724;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:30.280215"
"Bundeskanzler;1489164711652466688;Meyer_FDP;861992050358616064;False;2022-06-15 11:03:30.587736"
"Meyer_FDP;861992050358616064;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:30.587736"
"Bundeskanzler;1489164711652466688;CorinnaMiazga;868762469115846657;False;2022-06-15 11:03:30.929025"
"CorinnaMiazga;868762469115846657;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:30.929025"
"Bundeskanzler;1489164711652466688;Amira_M_Ali;934029228886065152;False;2022-06-15 11:03:31.308090"
"Amira_M_Ali;934029228886065152;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:31.308090"
"Bundeskanzler;1489164711652466688;FalkoMohrs;79228932;False;2022-06-15 11:03:31.611253"
"FalkoMohrs;79228932;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:31.611253"
"Bundeskanzler;1489164711652466688;ClaudiaMollMdB;1070312229139025920;False;2022-06-15 11:03:31.907399"
"ClaudiaMollMdB;1070312229139025920;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:31.907399"
"Bundeskanzler;1489164711652466688;SiemtjeMdB;1115940238801743872;False;2022-06-15 11:03:32.228065"
"SiemtjeMdB;1115940238801743872;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:32.228065"
"Bundeskanzler;1489164711652466688;alexmuellerfdp;936235058792484864;False;2022-06-15 11:03:32.636629"
"alexmuellerfdp;936235058792484864;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:32.636629"
"Bundeskanzler;1489164711652466688;GruenClaudia;937403112;False;2022-06-15 11:03:32.944162"
"GruenClaudia;937403112;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:32.944162"
"Bundeskanzler;1489164711652466688;mueller_sepp;801803127762669568;False;2022-06-15 11:03:33.296617"
"mueller_sepp;801803127762669568;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:33.296617"
"Bundeskanzler;1489164711652466688;theliberalfrank;984048002967982080;False;2022-06-15 11:03:33.579928"
"theliberalfrank;984048002967982080;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:33.579928"
"Bundeskanzler;1489164711652466688;S_Muenzenmaier;863657874941255684;False;2022-06-15 11:03:33.855563"
"S_Muenzenmaier;863657874941255684;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:33.855563"
"Bundeskanzler;1489164711652466688;ZaklinNastic;2527808433;False;2022-06-15 11:03:34.200551"
"ZaklinNastic;2527808433;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:34.200551"
"Bundeskanzler;1489164711652466688;Jan_Nolte_AfD;3408940048;False;2022-06-15 11:03:34.623381"
"Jan_Nolte_AfD;3408940048;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:34.623381"
"Bundeskanzler;1489164711652466688;josephineortleb;21618829;False;2022-06-15 11:03:35.052298"
"josephineortleb;21618829;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:35.052298"
"Bundeskanzler;1489164711652466688;josefoster;28089973;False;2022-06-15 11:03:35.414464"
"josefoster;28089973;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:35.414464"
"Bundeskanzler;1489164711652466688;Gerold_Otten;774309860812918784;False;2022-06-15 11:03:35.809880"
"Gerold_Otten;774309860812918784;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:35.809880"
"Bundeskanzler;1489164711652466688;LINKEPELLI;74837812;False;2022-06-15 11:03:36.240319"
"LINKEPELLI;74837812;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:36.240319"
"Bundeskanzler;1489164711652466688;victorperli;3350681139;False;2022-06-15 11:03:36.629421"
"victorperli;3350681139;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:36.629421"
"Bundeskanzler;1489164711652466688;TobiasMPeterka;2496104640;False;2022-06-15 11:03:37.140174"
"TobiasMPeterka;2496104640;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:37.140174"
"Bundeskanzler;1489164711652466688;StephPilsinger;819914159915667456;False;2022-06-15 11:03:37.551059"
"StephPilsinger;819914159915667456;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:37.551059"
"Bundeskanzler;1489164711652466688;christophploss;928335737803722753;False;2022-06-15 11:03:37.827478"
"christophploss;928335737803722753;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:37.827478"
"Bundeskanzler;1489164711652466688;Pohl_MdB;175071092;False;2022-06-15 11:03:38.266629"
"Pohl_MdB;175071092;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:38.266629"
"Bundeskanzler;1489164711652466688;filizgreen;194535434;False;2022-06-15 11:03:38.676573"
"filizgreen;194535434;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:38.676573"
"Bundeskanzler;1489164711652466688;AfDProtschka;1412287272;False;2022-06-15 11:03:39.010114"
"AfDProtschka;1412287272;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:39.010114"
"Bundeskanzler;1489164711652466688;M_Reichardt_AfD;2545743991;False;2022-06-15 11:03:39.393809"
"M_Reichardt_AfD;2545743991;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:39.393809"
"Bundeskanzler;1489164711652466688;Renner_AfD;2535401947;False;2022-06-15 11:03:39.667973"
"Renner_AfD;2535401947;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:39.667973"
"Bundeskanzler;1489164711652466688;reuther_bernd;930422173478608903;False;2022-06-15 11:03:40.045553"
"reuther_bernd;930422173478608903;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:40.045553"
"Bundeskanzler;1489164711652466688;b_riexinger;849012308;False;2022-06-15 11:03:40.462174"
"b_riexinger;849012308;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:40.462174"
"Bundeskanzler;1489164711652466688;ManuelaRottman;984735466783232000;False;2022-06-15 11:03:40.892351"
"ManuelaRottman;984735466783232000;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:40.892351"
"Bundeskanzler;1489164711652466688;StefanRouenhoff;963904327;False;2022-06-15 11:03:41.281590"
"StefanRouenhoff;963904327;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:41.281590"
"Bundeskanzler;1489164711652466688;th_sattelberger;1296544153;False;2022-06-15 11:03:41.684326"
"th_sattelberger;1296544153;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:41.684326"
"Bundeskanzler;1489164711652466688;Chr_Sauter;997033716324093952;False;2022-06-15 11:03:42.095084"
"Chr_Sauter;997033716324093952;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:42.095084"
"Bundeskanzler;1489164711652466688;ulschzi;866924100;False;2022-06-15 11:03:42.534060"
"ulschzi;866924100;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:42.534060"
"Bundeskanzler;1489164711652466688;NilsSchmid;83795057;False;2022-06-15 11:03:42.919483"
"NilsSchmid;83795057;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:42.919483"
"Bundeskanzler;1489164711652466688;Schmidt_MdB;930725836482928640;False;2022-06-15 11:03:43.330597"
"Schmidt_MdB;930725836482928640;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:43.330597"
"Bundeskanzler;1489164711652466688;Schneider_AfD;719975730784956416;False;2022-06-15 11:03:43.740224"
"Schneider_AfD;719975730784956416;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:43.740224"
"Bundeskanzler;1489164711652466688;jschraps;1356753444;False;2022-06-15 11:03:44.150112"
"jschraps;1356753444;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:44.150112"
"Bundeskanzler;1489164711652466688;felixschreiner;162398888;False;2022-06-15 11:03:44.511862"
"felixschreiner;162398888;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:44.511862"
"Bundeskanzler;1489164711652466688;mischrodi;806975237766135813;False;2022-06-15 11:03:45.026817"
"mischrodi;806975237766135813;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:45.026817"
"Bundeskanzler;1489164711652466688;Uwe_Schulz_AfD;19177808;False;2022-06-15 11:03:45.334061"
"Uwe_Schulz_AfD;19177808;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:45.334061"
"Bundeskanzler;1489164711652466688;mseesternpauly;1006099793888841729;False;2022-06-15 11:03:45.741363"
"mseesternpauly;1006099793888841729;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:45.741363"
"Bundeskanzler;1489164711652466688;Th_Seitz_AfD;913358838736310272;False;2022-06-15 11:03:46.152612"
"Th_Seitz_AfD;913358838736310272;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:46.152612"
"Bundeskanzler;1489164711652466688;Martin_Sichert;918405860862382082;False;2022-06-15 11:03:46.561368"
"Martin_Sichert;918405860862382082;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:46.561368"
"Bundeskanzler;1489164711652466688;BjoernSimon;93845554;False;2022-06-15 11:03:46.971145"
"BjoernSimon;93845554;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:46.971145"
"Bundeskanzler;1489164711652466688;DirkSpaniel;810537151729373184;False;2022-06-15 11:03:47.379604"
"DirkSpaniel;810537151729373184;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:47.379604"
"Bundeskanzler;1489164711652466688;Rene_Springer;831541837965967361;False;2022-06-15 11:03:47.789114"
"Rene_Springer;831541837965967361;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:47.789114"
"Bundeskanzler;1489164711652466688;katrin_staffler;825019912083038208;False;2022-06-15 11:03:48.206292"
"katrin_staffler;825019912083038208;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:48.206292"
"Bundeskanzler;1489164711652466688;starkwatzinger;38228691;True;2022-06-15 11:03:48.484710"
"starkwatzinger;38228691;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:48.484710"
"Bundeskanzler;1489164711652466688;stonie_kiel;46498076;False;2022-06-15 11:03:48.915563"
"stonie_kiel;46498076;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:48.915563"
"Bundeskanzler;1489164711652466688;Beatrix_vStorch;805308596;False;2022-06-15 11:03:49.224691"
"Beatrix_vStorch;805308596;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:49.224691"
"Bundeskanzler;1489164711652466688;MAStrackZi;3047392319;False;2022-06-15 11:03:49.598250"
"MAStrackZi;3047392319;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:49.598250"
"Bundeskanzler;1489164711652466688;bstrasser;29540300;False;2022-06-15 11:03:50.051294"
"bstrasser;29540300;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:50.051294"
"Bundeskanzler;1489164711652466688;jessica_tatti;1020297087970435072;False;2022-06-15 11:03:51.373152"
"jessica_tatti;1020297087970435072;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:51.373152"
"Bundeskanzler;1489164711652466688;LindaTeuteberg;170964436;False;2022-06-15 11:03:51.885589"
"LindaTeuteberg;170964436;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:51.885589"
"Bundeskanzler;1489164711652466688;EUTheurer;1108382916;False;2022-06-15 11:03:52.294907"
"EUTheurer;1108382916;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:52.294907"
"Bundeskanzler;1489164711652466688;alexander_throm;829056811974144001;False;2022-06-15 11:03:52.704335"
"alexander_throm;829056811974144001;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:52.704335"
"Bundeskanzler;1489164711652466688;UllmannMdB;609972369;False;2022-06-15 11:03:53.114115"
"UllmannMdB;609972369;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:53.114115"
"Bundeskanzler;1489164711652466688;G_UllrichFDP;935456332655874048;False;2022-06-15 11:03:53.409295"
"G_UllrichFDP;935456332655874048;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:53.409295"
"Bundeskanzler;1489164711652466688;Kerstin_4egge;1486632095904587776;False;2022-06-15 11:03:53.933973"
"Kerstin_4egge;1486632095904587776;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:53.933973"
"Bundeskanzler;1489164711652466688;VriesChristoph;1193925069476696064;False;2022-06-15 11:03:54.345294"
"VriesChristoph;1193925069476696064;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:54.345294"
"Bundeskanzler;1489164711652466688;sandra_weeser;858362895075340288;False;2022-06-15 11:03:54.694136"
"sandra_weeser;858362895075340288;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:54.694136"
"Bundeskanzler;1489164711652466688;Alice_Weidel;833398209053605888;False;2022-06-15 11:03:55.094156"
"Alice_Weidel;833398209053605888;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:55.094156"
"Bundeskanzler;1489164711652466688;NicoleWestig;989145249682526213;False;2022-06-15 11:03:55.474869"
"NicoleWestig;989145249682526213;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:55.474869"
"Bundeskanzler;1489164711652466688;h_weyel;841412635270762496;False;2022-06-15 11:03:55.786688"
"h_weyel;841412635270762496;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:55.786688"
"Bundeskanzler;1489164711652466688;WolfgangWiehle;1003656299589132291;False;2022-06-15 11:03:56.186694"
"WolfgangWiehle;1003656299589132291;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:56.186694"
"Bundeskanzler;1489164711652466688;ChrWirthMdB;920193967937019904;False;2022-06-15 11:03:56.596665"
"ChrWirthMdB;920193967937019904;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:56.596665"
"Bundeskanzler;1489164711652466688;Witt_Uwe;4503658823;False;2022-06-15 11:03:57.004911"
"Witt_Uwe;4503658823;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:57.004911"
"Bundeskanzler;1489164711652466688;PaulZiemiak;288696645;False;2022-06-15 11:03:57.282894"
"PaulZiemiak;288696645;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:57.282894"
"Bundeskanzler;1489164711652466688;GydeJ;1530171613;False;2022-06-15 11:03:57.948060"
"GydeJ;1530171613;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:57.948060"
"Bundeskanzler;1489164711652466688;MarjaVoellers;1009457791554281473;False;2022-06-15 11:03:58.341209"
"MarjaVoellers;1009457791554281473;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:58.341209"
"Bundeskanzler;1489164711652466688;NBaradari;2773426719;False;2022-06-15 11:03:58.751191"
"NBaradari;2773426719;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:58.751191"
"Bundeskanzler;1489164711652466688;PeterHeidtFDP;1858621434;False;2022-06-15 11:03:59.156980"
"PeterHeidtFDP;1858621434;Bundeskanzler;1489164711652466688;True;2022-06-15 11:03:59.156980"
"Bundeskanzler;1489164711652466688;IsabelMackensen;2322165327;False;2022-06-15 11:03:59.567051"
"IsabelMackensen;2322165327;Bundeskanzler;1489164711652466688;False;2022-06-15 11:03:59.567051"
"Bundeskanzler;1489164711652466688;DrJoeWeingarten;811960243353780226;False;2022-06-15 11:04:00.186488"
"DrJoeWeingarten;811960243353780226;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:00.186488"
"Bundeskanzler;1489164711652466688;LehmannSpd;2320712427;False;2022-06-15 11:04:00.493293"
"LehmannSpd;2320712427;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:00.493293"
"Bundeskanzler;1489164711652466688;Bubendorferfdp;887343634647003136;False;2022-06-15 11:04:00.811330"
"Bubendorferfdp;887343634647003136;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:00.811330"
"Bundeskanzler;1489164711652466688;Doro_Martin;241008237;False;2022-06-15 11:04:01.167802"
"Doro_Martin;241008237;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:01.167802"
"Bundeskanzler;1489164711652466688;janoschdahmen;16697497;False;2022-06-15 11:04:01.481540"
"janoschdahmen;16697497;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:01.481540"
"Bundeskanzler;1489164711652466688;herr_emmerich;16695267;False;2022-06-15 11:04:01.763257"
"herr_emmerich;16695267;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:01.763257"
"Bundeskanzler;1489164711652466688;_sanaeabdi;200695422;False;2022-06-15 11:04:02.238095"
"_sanaeabdi;200695422;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:02.238095"
"Bundeskanzler;1489164711652466688;Valentin_C_Abel;1699863337;False;2022-06-15 11:04:02.740774"
"Valentin_C_Abel;1699863337;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:02.740774"
"Bundeskanzler;1489164711652466688;Knut_Abraham;1468151020370997252;False;2022-06-15 11:04:03.163468"
"Knut_Abraham;1468151020370997252;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:03.163468"
"Bundeskanzler;1489164711652466688;katjadler;712941191;False;2022-06-15 11:04:03.559542"
"katjadler;712941191;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:03.559542"
"Bundeskanzler;1489164711652466688;s_aeffner;982288614;False;2022-06-15 11:04:03.886805"
"s_aeffner;982288614;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:03.886805"
"Bundeskanzler;1489164711652466688;ReemAlabali;1217456777643659269;False;2022-06-15 11:04:04.276321"
"ReemAlabali;1217456777643659269;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:04.276321"
"Bundeskanzler;1489164711652466688;ali_aldailami;989599708917137408;False;2022-06-15 11:04:04.689891"
"ali_aldailami;989599708917137408;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:04.689891"
"Bundeskanzler;1489164711652466688;HalakMuhanad;1084016250324484096;False;2022-06-15 11:04:05.014363"
"HalakMuhanad;1084016250324484096;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:05.014363"
"Bundeskanzler;1489164711652466688;DagmarAndres;126421442;False;2022-06-15 11:04:05.402241"
"DagmarAndres;126421442;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:05.402241"
"Bundeskanzler;1489164711652466688;arlt_johannes;1262451438103465984;False;2022-06-15 11:04:05.734928"
"arlt_johannes;1262451438103465984;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:05.734928"
"Bundeskanzler;1489164711652466688;AnAudretsch;995519538;False;2022-06-15 11:04:06.121038"
"AnAudretsch;995519538;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:06.121038"
"Bundeskanzler;1489164711652466688;maik_aussendorf;24253731;False;2022-06-15 11:04:06.497606"
"maik_aussendorf;24253731;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:06.497606"
"Bundeskanzler;1489164711652466688;TBBacherle;2835233692;False;2022-06-15 11:04:06.865625"
"TBBacherle;2835233692;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:06.865625"
"Bundeskanzler;1489164711652466688;baldy_daniel;3305672686;False;2022-06-15 11:04:07.245647"
"baldy_daniel;3305672686;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:07.245647"
"Bundeskanzler;1489164711652466688;fbanaszak;395209158;False;2022-06-15 11:04:07.691409"
"fbanaszak;395209158;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:07.691409"
"Bundeskanzler;1489164711652466688;karlbaer;33172351;False;2022-06-15 11:04:08.044492"
"karlbaer;33172351;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:08.044492"
"Bundeskanzler;1489164711652466688;DrChristinaBaum;955899834325700609;False;2022-06-15 11:04:08.406909"
"DrChristinaBaum;955899834325700609;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:08.406909"
"Bundeskanzler;1489164711652466688;kathabeck;36052322;False;2022-06-15 11:04:08.781287"
"kathabeck;36052322;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:08.781287"
"Bundeskanzler;1489164711652466688;RogerBeckamp;4755310637;False;2022-06-15 11:04:09.223283"
"RogerBeckamp;4755310637;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:09.223283"
"Bundeskanzler;1489164711652466688;Holger_SciTec;1420988224370061315;False;2022-06-15 11:04:09.600848"
"Holger_SciTec;1420988224370061315;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:09.600848"
"Bundeskanzler;1489164711652466688;LukasBenner_;4863809836;False;2022-06-15 11:04:10.011265"
"LukasBenner_;4863809836;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:10.011265"
"Bundeskanzler;1489164711652466688;BengtBergt;1319941408422318081;False;2022-06-15 11:04:10.364948"
"BengtBergt;1319941408422318081;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:10.364948"
"Bundeskanzler;1489164711652466688;JakobBla;88495338;False;2022-06-15 11:04:10.727254"
"JakobBla;88495338;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:10.727254"
"Bundeskanzler;1489164711652466688;IngoBodtke;3418642394;False;2022-06-15 11:04:11.136470"
"IngoBodtke;3418642394;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:11.136470"
"Bundeskanzler;1489164711652466688;f_boginski;1504395603064799245;False;2022-06-15 11:04:11.587331"
"f_boginski;1504395603064799245;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:11.587331"
"Bundeskanzler;1489164711652466688;m_breilmann;893027627568697344;False;2022-06-15 11:04:11.997679"
"m_breilmann;893027627568697344;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:11.997679"
"Bundeskanzler;1489164711652466688;therealmarlonb1;1194969322306887683;False;2022-06-15 11:04:12.365145"
"therealmarlonb1;1194969322306887683;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:12.365145"
"Bundeskanzler;1489164711652466688;FBsirske;1419751204465356805;False;2022-06-15 11:04:12.775501"
"FBsirske;1419751204465356805;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:12.775501"
"Bundeskanzler;1489164711652466688;YannickBury;33738797;False;2022-06-15 11:04:13.184409"
"YannickBury;33738797;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:13.184409"
"Bundeskanzler;1489164711652466688;isacademartori;204259229;False;2022-06-15 11:04:13.543338"
"isacademartori;204259229;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:13.543338"
"Bundeskanzler;1489164711652466688;MarioCzaja;115666099;False;2022-06-15 11:04:13.900705"
"MarioCzaja;115666099;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:13.900705"
"Bundeskanzler;1489164711652466688;HakanDemirNK;2942564267;False;2022-06-15 11:04:14.208484"
"HakanDemirNK;2942564267;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:14.208484"
"Bundeskanzler;1489164711652466688;detzer_sandra;797777115689132032;False;2022-06-15 11:04:14.498726"
"detzer_sandra;797777115689132032;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:14.498726"
"Bundeskanzler;1489164711652466688;MDiedenhofen;785136227775344640;False;2022-06-15 11:04:14.879808"
"MDiedenhofen;785136227775344640;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:14.879808"
"Bundeskanzler;1489164711652466688;JanUlrichDieren;1321043479229878272;False;2022-06-15 11:04:15.232220"
"JanUlrichDieren;1321043479229878272;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:15.232220"
"Bundeskanzler;1489164711652466688;ThomasDietz_MdB;1117821932;False;2022-06-15 11:04:15.539753"
"ThomasDietz_MdB;1117821932;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:15.539753"
"Bundeskanzler;1489164711652466688;DeborahDuering;1249088270128029696;False;2022-06-15 11:04:15.847159"
"DeborahDuering;1249088270128029696;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:15.847159"
"Bundeskanzler;1489164711652466688;Leckert_;714742039;False;2022-06-15 11:04:16.460181"
"Leckert_;714742039;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:16.460181"
"Bundeskanzler;1489164711652466688;sonjaeichwede;2532432664;False;2022-06-15 11:04:16.870918"
"sonjaeichwede;2532432664;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:16.870918"
"Bundeskanzler;1489164711652466688;HERavensburg;1444355078144548872;False;2022-06-15 11:04:17.178417"
"HERavensburg;1444355078144548872;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:17.178417"
"Bundeskanzler;1489164711652466688;EnglhardtKopf;1335676869061062662;False;2022-06-15 11:04:17.588881"
"EnglhardtKopf;1335676869061062662;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:17.588881"
"Bundeskanzler;1489164711652466688;robert_farle;2958611710;False;2022-06-15 11:04:17.997312"
"robert_farle;2958611710;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:17.997312"
"Bundeskanzler;1489164711652466688;ArianeFaescher;1371580189000486919;False;2022-06-15 11:04:18.380426"
"ArianeFaescher;1371580189000486919;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:18.380426"
"Bundeskanzler;1489164711652466688;emiliafester;956609533312462850;False;2022-06-15 11:04:18.714222"
"emiliafester;956609533312462850;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:18.714222"
"Bundeskanzler;1489164711652466688;fiedelseb;417280296;False;2022-06-15 11:04:19.050198"
"fiedelseb;417280296;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:19.050198"
"Bundeskanzler;1489164711652466688;funke_fabian;941607536968519680;False;2022-06-15 11:04:19.432952"
"funke_fabian;941607536968519680;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:19.432952"
"Bundeskanzler;1489164711652466688;max_fksr;2237664229;False;2022-06-15 11:04:19.740032"
"max_fksr;2237664229;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:19.740032"
"Bundeskanzler;1489164711652466688;schahinag;1284802020382310400;False;2022-06-15 11:04:20.148205"
"schahinag;1284802020382310400;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:20.148205"
"Bundeskanzler;1489164711652466688;GansGruen;41365109;False;2022-06-15 11:04:20.455139"
"GansGruen;41365109;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:20.455139"
"Bundeskanzler;1489164711652466688;MartinGassner;27245876;False;2022-06-15 11:04:20.762828"
"MartinGassner;27245876;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:20.762828"
"Bundeskanzler;1489164711652466688;GeisslerJonas;3375074608;False;2022-06-15 11:04:21.172665"
"GeisslerJonas;3375074608;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:21.172665"
"Bundeskanzler;1489164711652466688;Knut_Abraham;1468151020370997252;False;2022-06-15 11:04:21.581705"
"Knut_Abraham;1468151020370997252;Bundeskanzler;1489164711652466688;False;2022-06-15 11:04:21.581705"
"Bundeskanzler;1489164711652466688;JN_Gesenhues;370585284;False;2022-06-15 11:04:21.889395"
"JN_Gesenhues;370585284;Bundeskanzler;1489164711652466688;True;2022-06-15 11:04:21.889395"
"Bundeskanzler;1489164711652466688;Hannes_Gnauck;1325859656015679493;False;2022-06-15 11:18:14.501701"
"Hannes_Gnauck;1325859656015679493;Bundeskanzler;1489164711652466688;False;2022-06-15 11:18:14.501701"
